lambda,ntilde_eta50,sigmaz_eta50,x2_eta50,u4x_eta50,gap_eta50,cv_eta50,ntilde_eta200,sigmaz_eta200,x2_eta200,u4x_eta200,gap_eta200,cv_eta200,ntilde_eta1000,sigmaz_eta1000,x2_eta1000,u4x_eta1000,gap_eta1000,cv_eta1000
8.177551,6.6686456437e1,-7.3660636396e-2,6.3386104591e0,4.7260725165e-1,6.8915743382e-2,6.7949295044e-6,6.6530479342e1,-5.1492802905e-1,2.3323156900e0,2.1728897988e-1,5.1236013314e-1,0.0000000000e0,6.6755481776e1,-8.7503237926e-1,1.2671387313e0,2.9618290830e-2,8.7481330285e-1,0.0000000000e0
8.278571,6.8356453225e1,-6.9094186076e-2,6.4720590164e0,4.7628450443e-1,6.4482200002e-2,1.8477439880e-5,6.8190131741e1,-5.0648654957e-1,2.3655224902e0,2.2189629019e-1,5.0391307030e-1,0.0000000000e0,6.8415378393e1,-8.7213296994e-1,1.2737808250e0,3.0785897986e-2,8.7190954451e-1,0.0000000000e0
8.379592,7.0046740467e1,-6.4767990607e-2,6.6071331846e0,4.7986858709e-1,6.0284637475e-2,4.7326087952e-5,6.9870345673e1,-4.9808190982e-1,2.3991397608e0,2.2647796724e-1,4.9550412821e-1,0.0000000000e0,7.0095671138e1,-8.6920773421e-1,1.2805045157e0,3.1978143893e-2,8.6897995167e-1,0.0000000000e0
8.480612,7.1757305485e1,-6.0673256889e-2,6.7438322010e0,4.8336212708e-1,5.6314323160e-2,1.1390447617e-4,7.1571125097e1,-4.8971688330e-1,2.4331675746e0,2.3103250817e-1,4.8713607422e-1,0.0000000000e0,7.1796363351e1,-8.6625699148e-1,1.2873098163e0,3.3194881420e-2,8.6602484994e-1,0.0000000000e0
8.581633,7.3488137095e1,-5.6801195726e-2,6.8821553979e0,4.8676769150e-1,5.2562558108e-2,2.5951862335e-4,7.3292469149e1,-4.8139419676e-1,2.4676059086e0,2.3555849540e-1,4.7881160439e-1,0.0000000000e0,7.3517453911e1,-8.6328107094e-1,1.2941967217e0,3.4435945714e-2,8.6304456686e-1,0.0000000000e0
8.682653,7.5239225196e1,-5.3143036307e-2,7.0221021692e0,4.9008778551e-1,4.9020702286e-2,5.5861473083e-4,7.5034379250e1,-4.7311649388e-1,2.5024547868e0,2.4005461283e-1,4.7053334254e-1,0.0000000000e0,7.5258944161e1,-8.6028029947e-1,1.3011652367e0,3.5701159543e-2,8.6003943198e-1,0.0000000000e0
8.783673,7.7010560980e1,-4.9690028306e-2,7.1636719861e0,4.9332485236e-1,4.5680197920e-2,1.1407732964e-3,7.6796855369e1,-4.6488635256e-1,2.5377142048e0,2.4451963263e-1,4.6230383934e-1,0.0000000000e0,7.7020834993e1,-8.5725500665e-1,1.3082153642e0,3.6990331654e-2,8.5700977679e-1,0.0000000000e0
8.884694,7.8802147710e1,-4.6433412131e-2,7.3068652563e0,4.9648129204e-1,4.2532590933e-2,2.2137761116e-3,7.8579898977e1,-4.5670627009e-1,2.5733841892e0,2.4895241964e-1,4.5412557151e-1,0.0000000000e0,7.8803125601e1,-8.5420552683e-1,1.3153471006e0,3.8303256273e-2,8.5395593453e-1,0.0000000000e0
8.985714,8.0613947796e1,-4.3364484208e-2,7.4516790911e0,4.9955936978e-1,3.9569550523e-2,4.0912032127e-3,8.0383510231e1,-4.4857867564e-1,2.6094647413e0,2.5335192091e-1,4.4600094113e-1,0.0000000000e0,8.0605817568e1,-8.5113219201e-1,1.3225604515e0,3.9639716555e-2,8.5087824028e-1,0.0000000000e0
9.086735,8.2445989055e1,-4.0474371331e-2,7.5981157940e0,5.0256140047e-1,3.6782886926e-2,7.2144865990e-3,8.2207689308e1,-4.4050592325e-1,2.6459558636e0,2.5771716592e-1,4.3793227502e-1,0.0000000000e0,8.2428909400e1,-8.4803534118e-1,1.3298554104e0,4.0999481000e-2,8.4777703082e-1,0.0000000000e0
9.187755,8.4298258919e1,-3.7754162555e-2,7.7461743997e0,5.0548956600e-1,3.4164567374e-2,1.2164592743e-2,8.4052436118e1,-4.3249029249e-1,2.6828575540e0,2.6204726262e-1,4.2992182415e-1,0.0000000000e0,8.4272405856e1,-8.4491530439e-1,1.3372319958e0,4.2382310862e-2,8.4465264452e-1,0.0000000000e0
9.288776,8.6170757824e1,-3.5194764552e-2,7.8958549355e0,5.0834600839e-1,3.1706730339e-2,1.9651174545e-2,8.5917750659e1,-4.2453398649e-1,2.7201698134e0,2.6634139512e-1,4.2197176326e-1,0.0000000000e0,8.6136304392e1,-8.4177242565e-1,1.3446901969e0,4.3787950490e-2,8.4150542144e-1,0.0000000000e0
9.389796,8.8063488794e1,-3.2786882071e-2,8.0471575831e0,5.1113281239e-1,2.9401698079e-2,3.0471444130e-2,8.7803632456e1,-4.1663913383e-1,2.7578926337e0,2.7059881919e-1,4.1408419046e-1,0.0000000000e0,8.8020607187e1,-8.3860704255e-1,1.3522300217e0,4.5216136782e-2,8.3833570315e-1,0.0000000000e0
9.490816,8.9976457650e1,-3.0521013178e-2,8.2000826924e0,5.1385200655e-1,2.7241987578e-2,4.5435667038e-2,8.9710080978e1,-4.0880778645e-1,2.7960260066e0,2.7481886018e-1,4.0626112696e-1,0.0000000000e0,8.9925312776e1,-8.3541950027e-1,1.3598514640e0,4.6666593358e-2,8.3514383262e-1,0.0000000000e0
9.591837,9.1909672984e1,-2.8387497547e-2,8.3546307795e0,5.1650556379e-1,2.5220319918e-2,6.5258741379e-2,9.1637096049e1,-4.0104191773e-1,2.8345699319e0,2.7900091076e-1,3.9850451685e-1,0.0000000000e0,9.1850423536e1,-8.3221013896e-1,1.3675545326e0,4.8139036701e-2,8.3193015436e-1,0.0000000000e0
9.692857,9.3863145853e1,-2.6376633607e-2,8.5108025085e0,5.1909540147e-1,2.3329628148e-2,9.0429782867e-2,9.3584676413e1,-3.9334342817e-1,2.8735243884e0,2.8314442485e-1,3.9081622705e-1,0.0000000000e0,9.3795939675e1,-8.2897930379e-1,1.3753392278e0,4.9633172061e-2,8.2869501405e-1,0.0000000000e0
9.793878,9.5836889137e1,-2.4478871942e-2,8.6685986526e0,5.2162338092e-1,2.1563063798e-2,1.2107670307e-1,9.5552820906e1,-3.8571414040e-1,2.9128893576e0,2.8724891732e-1,3.8319804717e-1,0.0000000000e0,9.5761861216e1,-8.2572734150e-1,1.3832055491e0,5.1148695426e-2,8.2543875879e-1,0.0000000000e0
9.894898,9.7830916522e1,-2.2685079554e-2,8.8280200337e0,5.2409130647e-1,1.9914001977e-2,1.5684843063e-1,9.7541529273e1,-3.7815579621e-1,2.9526648398e0,2.9131396264e-1,3.7565168966e-1,0.0000000000e0,9.7748188690e1,-8.2245459922e-1,1.3911534979e0,5.2685294515e-2,8.2216173689e-1,0.0000000000e0
9.995918,9.9845241152e1,-2.0986854391e-2,8.9890674408e0,5.2650092410e-1,1.8376045256e-2,1.9684112072e-1,9.9550799495e1,-3.7067006683e-1,2.9928508011e0,2.9533918669e-1,3.6817878984e-1,0.0000000000e0,9.9754924454e1,-8.1916142228e-1,1.3991830833e0,5.4242650280e-2,8.1886429776e-1,0.0000000000e0
10.096939,1.0187987407e2,-1.9376854645e-2,9.1517415371e0,5.2885392002e-1,1.6943026347e-2,2.3958933353e-1,1.0158063041e2,-3.6325854304e-1,3.0334472250e0,2.9932426940e-1,3.6078090620e-1,0.0000000000e0,1.0178206729e2,-8.1584816297e-1,1.4072942997e0,5.5820433174e-2,8.1554679198e-1,0.0000000000e0
10.197959,1.0393482260e2,-1.7849095999e-2,9.3160427628e0,5.3115191965e-1,1.5609009693e-2,2.8314042091e-1,1.0363102049e2,-3.5592274004e-1,3.0744540887e0,3.0326893958e-1,3.5345952055e-1,0.0000000000e0,1.0382961747e2,-8.1251517219e-1,1.4154871477e0,5.7418307525e-2,8.1220957113e-1,0.0000000000e0
10.298980,1.0601008896e2,-1.6399165602e-2,9.4819712515e0,5.3339648728e-1,1.4368291970e-2,3.2520627975e-1,1.0570196787e2,-3.4866409752e-1,3.1158713633e0,3.0717297253e-1,3.4621603846e-1,0.0000000000e0,1.0589757757e2,-8.0916279807e-1,1.4237616369e0,5.9035932651e-2,8.0885298775e-1,0.0000000000e0
10.400000,1.0810566929e2,-1.5024306722e-2,9.6495267711e0,5.3558912686e-1,1.3215401733e-2,3.6338686943e-1,1.0779347111e2,-3.4148397752e-1,3.1576990289e0,3.1103618893e-1,3.3905178963e-1,0.0000000000e0,1.0798594591e2,-8.0579139662e-1,1.4321177600e0,6.0672958160e-2,8.0547739534e-1,0.0000000000e0
10.501020,1.1022155326e2,-1.3723343517e-2,9.8187087040e0,5.3773128407e-1,1.2145098091e-2,3.9542555809e-1,1.0990552788e2,-3.3438366917e-1,3.1999370487e0,3.1485845006e-1,3.3196802834e-1,0.0000000000e0,1.1009472345e2,-8.0240132035e-1,1.4405555205e0,6.2329029818e-2,8.0208314824e-1,0.0000000000e0
10.602041,1.1235772461e2,-1.2496439763e-2,9.9895160734e0,5.3982434977e-1,1.1152368626e-2,4.1946363449e-1,1.1203813645e2,-3.2736438438e-1,3.2425853980e0,3.1863965813e-1,3.2496593408e-1,0.0000000000e0,1.1222391107e2,-7.9899292278e-1,1.4490749211e0,6.4003787813e-2,7.9867060159e-1,0.0000000000e0
10.703061,1.1451416224e2,-1.1344714052e-2,1.0161947615e1,5.4186966456e-1,1.0232426608e-2,4.3424296379e-1,1.1419129434e2,-3.2042726260e-1,3.2856440386e0,3.2237975181e-1,3.1804661208e-1,0.0000000000e0,1.1437351155e2,-7.9556655513e-1,1.4576759725e0,6.5696868778e-2,7.9524011122e-1,0.0000000000e0
10.804082,1.1669084210e2,-1.0269760370e-2,1.0336001885e1,5.4386852398e-1,9.3807074820e-3,4.3922841549e-1,1.1636499969e2,-3.1357336735e-1,3.3291129441e0,3.2607870626e-1,3.1121109402e-1,0.0000000000e0,1.1654352299e2,-7.9212257680e-1,1.4663586664e0,6.7407901018e-2,7.9179203371e-1,0.0000000000e0
10.905102,1.1888773937e2,-9.2731404781e-3,1.0511677396e1,5.4582218394e-1,8.5928648910e-3,4.3462264538e-1,1.1855924982e2,-3.0680369122e-1,3.3729920730e0,3.2973652875e-1,3.0446033876e-1,0.0000000000e0,1.1873394610e2,-7.8866134360e-1,1.4751230052e0,6.9136510668e-2,7.8832672616e-1,0.0000000000e0
11.006122,1.2110483070e2,-8.3559179217e-3,1.0688972747e1,5.4773186568e-1,7.8647660240e-3,4.2128956318e-1,1.2077404198e2,-3.0011915429e-1,3.4172813829e0,3.3335325797e-1,2.9779523314e-1,0.0000000000e0,1.2094478124e2,-7.8518321247e-1,1.4839689898e0,7.0882319764e-2,7.8484454629e-1,0.0000000000e0
11.107143,1.2334209624e2,-7.5182928127e-3,1.0867886747e1,5.4959875975e-1,7.1924866711e-3,4.0059316158e-1,1.2300937403e2,-2.9352060306e-1,3.4619808438e0,3.3692896312e-1,2.9121659280e-1,0.0000000000e0,1.2317603103e2,-7.8168853731e-1,1.4928966299e0,7.2644948714e-2,7.8134585226e-1,0.0000000000e0
11.208163,1.2559952118e2,-6.7593743197e-3,1.1048418507e1,5.5142402898e-1,6.5723057532e-3,3.7420487404e-1,1.2526524324e2,-2.8700881478e-1,3.5070904143e0,3.4046374020e-1,2.8472516308e-1,0.0000000000e0,1.2542769372e2,-7.7817767932e-1,1.5019059182e0,7.4424011427e-2,7.7783100272e-1,0.0000000000e0
11.309184,1.2787709661e2,-6.0771014199e-3,1.1230567494e1,5.5320881002e-1,6.0006996364e-3,3.4390020370e-1,1.2754164658e2,-2.8058449749e-1,3.5526100480e0,3.4395771077e-1,2.7832162002e-1,0.0000000000e0,1.2769977094e2,-7.7465099479e-1,1.5109968605e0,7.6219121844e-2,7.7430035663e-1,0.0000000000e0
11.410204,1.3017481981e2,-5.4682978876e-3,1.1414333545e1,5.5495421396e-1,5.4743360481e-3,3.1138849258e-1,1.2983858141e2,-2.7424828910e-1,3.5985397060e0,3.4741102131e-1,2.7200657129e-1,0.0000000000e0,1.2999226306e2,-7.7110884229e-1,1.5201694578e0,7.8029890626e-2,7.7075427329e-1,0.0000000000e0
11.511224,1.3249269391e2,-4.9288305803e-3,1.1599716848e1,5.5666132592e-1,4.9900678943e-3,2.7818441391e-1,1.3215604446e2,-2.6800076119e-1,3.6448793376e0,3.5082384004e-1,2.6578055731e-1,0.0000000000e0,1.3230517052e2,-7.6755158055e-1,1.5294237113e0,7.9855926578e-2,7.6719311220e-1,0.0000000000e0
11.612245,1.3483072723e2,-4.4538320570e-3,1.1786717902e1,5.5833120430e-1,4.5449267971e-3,2.4553084373e-1,1.3449403367e2,-2.6184241514e-1,3.6916289167e0,3.5419635818e-1,2.5964405227e-1,0.0000000000e0,1.3463849285e2,-7.6397956988e-1,1.5387596185e0,8.1696836217e-2,7.6361723311e-1,0.0000000000e0
11.713265,1.3718893221e2,-4.0379494327e-3,1.1975337454e1,5.5996487970e-1,4.1361165382e-3,2.1437406540e-1,1.3685258776e2,-2.5577358328e-1,3.7387892328e0,3.5752884352e-1,2.5359746528e-1,0.0000000000e0,1.3699223391e2,-7.6039316410e-1,1.5481771944e0,8.3552228268e-2,7.6002699587e-1,0.0000000000e0
11.814286,1.3956732438e2,-3.6755879296e-3,1.2165576436e1,5.6156335401e-1,3.7610064497e-3,1.8537092209e-1,1.3923155426e2,-2.4979501696e-1,3.7863572521e0,3.6082131563e-1,2.4764114158e-1,0.0000000000e0,1.3936639093e2,-7.5679272731e-1,1.5576764273e0,8.5421705320e-2,7.5642276038e-1,0.0000000000e0
11.915306,1.4196592126e2,-3.3611270092e-3,1.2357435900e1,5.6312759958e-1,3.4171246885e-3,1.5891957283e-1,1.4163114960e2,-2.4390647626e-1,3.8343373191e0,3.6407432276e-1,2.4177536375e-1,0.0000000000e0,1.4176096195e2,-7.5317862223e-1,1.5672573089e0,8.7304870064e-2,7.5280488662e-1,0.0000000000e0
12.016327,1.4438474144e2,-3.0890967134e-3,1.2550916961e1,5.6465855882e-1,3.1021515449e-3,1.3520646095e-1,1.4405118146e2,-2.3810867566e-1,3.8827256035e0,3.6728786738e-1,2.3600035288e-1,0.0000000000e0,1.4417595831e2,-7.4955119161e-1,1.5769198839e0,8.9201335383e-2,7.4917373443e-1,0.0000000000e0
12.117347,1.4682380371e2,-2.8543099299e-3,1.2746020747e1,5.6615714411e-1,2.8139127897e-3,1.1425542831e-1,1.4649177275e2,-2.3240149846e-1,3.9315245800e0,3.7046239290e-1,2.3031626991e-1,0.0000000000e0,1.4661137174e2,-7.4591080763e-1,1.5866641189e0,9.1110698801e-2,7.4552966365e-1,0.0000000000e0
12.218367,1.4928312650e2,-2.6519521592e-3,1.2942748363e1,5.6762423800e-1,2.5503729532e-3,9.5972061157e-2,1.4895284490e2,-2.2678525011e-1,3.9807326937e0,3.7359808854e-1,2.2472321695e-1,0.0000000000e0,1.4906720120e2,-7.4225783133e-1,1.5964900090e0,9.3032563881e-2,7.4187303379e-1,0.0000000000e0
12.319388,1.5176272736e2,-2.4776340993e-3,1.3141100864e1,5.6906069372e-1,2.3096288350e-3,8.0183744431e-2,1.5143440444e2,-2.2125997416e-1,4.0303500918e0,3.7669526886e-1,2.1922123854e-1,0.0000000000e0,1.5154345069e2,-7.3859261609e-1,1.6063975697e0,9.4966538762e-2,7.3820420433e-1,0.0000000000e0
12.420408,1.5426262271e2,-2.3274138610e-3,1.3341079235e1,5.7046733590e-1,2.0899029882e-3,6.6674232483e-2,1.5393648239e2,-2.1582560700e-1,4.0803774117e0,3.7975428820e-1,2.1381032310e-1,0.0000000000e0,1.5404012113e2,-7.3491551961e-1,1.6163868043e0,9.6912230064e-2,7.3452353436e-1,0.0000000000e0
12.521429,1.5678282758e2,-2.1977961059e-3,1.3542684377e1,5.7184496142e-1,1.8895374381e-3,5.5204153061e-2,1.5645905652e2,-2.1048214793e-1,4.1308142260e0,3.8277544466e-1,2.0849040426e-1,0.0000000000e0,1.5655721243e2,-7.3122690078e-1,1.6264577118e0,9.8869244789e-2,7.3083138263e-1,0.0000000000e0
12.622449,1.5932335561e2,-2.0857147001e-3,1.3745917108e1,5.7319434037e-1,1.7069873891e-3,4.5531034470e-2,1.5900212326e2,-2.0522950013e-1,4.1816604802e0,3.8575906917e-1,2.0326136226e-1,0.0000000000e0,1.5909472517e2,-7.2752711710e-1,1.6366102941e0,1.0083719187e-1,7.2712810754e-1,0.0000000000e0
12.723469,1.6188421896e2,-1.9885046313e-3,1.3950778160e1,5.7451621712e-1,1.5408152320e-3,3.7422657013e-2,1.6156569721e2,-2.0006747783e-1,4.2329164836e0,3.8870552187e-1,1.9812302541e-1,0.0000000000e0,1.6165266039e2,-7.2381652500e-1,1.6468445547e0,1.0281568225e-1,7.2341406702e-1,0.0000000000e0
12.824490,1.6446542842e2,-1.9038676572e-3,1.4157268179e1,5.7581131129e-1,1.3896846102e-3,3.0660629272e-2,1.6414970711e2,-1.9499601367e-1,4.2845808283e0,3.9161507312e-1,1.9307517152e-1,0.0000000000e0,1.6423101530e2,-7.2009548590e-1,1.6571604822e0,1.0480432583e-1,7.1968961852e-1,0.0000000000e0
12.925510,1.6706699344e2,-1.8298351589e-3,1.4365387733e1,5.7708031886e-1,1.2523547682e-3,2.5046586990e-2,1.6675424531e2,-1.9001466860e-1,4.3366553783e0,3.9448818498e-1,1.8811752934e-1,0.0000000000e0,1.6682979541e2,-7.1636434874e-1,1.6675580979e0,1.0680274101e-1,7.1595511884e-1,0.0000000000e0
13.026531,1.6968892228e2,-1.7647306165e-3,1.4575137317e1,5.7832391312e-1,1.1276749701e-3,2.0406961441e-2,1.6937924839e2,-1.8512325999e-1,4.3891388830e0,3.9732515035e-1,1.8324978003e-1,0.0000000000e0,1.6944899827e2,-7.1262347332e-1,1.6780373915e0,1.0881054236e-1,7.1221092427e-1,0.0000000000e0
13.127551,1.7233122206e2,-1.7071334065e-3,1.4786517359e1,5.7954274567e-1,1.0145791641e-3,1.6583681107e-2,1.7202474310e2,-1.8032138542e-1,4.4420318945e0,4.0012636732e-1,1.7847155864e-1,0.0000000000e0,1.7208862470e2,-7.0887321405e-1,1.6885983660e0,1.1082734954e-1,7.0845739043e-1,0.0000000000e0
13.228571,1.7499389894e2,-1.6558449635e-3,1.4999528228e1,5.8073744733e-1,9.1208094216e-4,1.3445854187e-2,1.7469067722e2,-1.7560874029e-1,4.4953333857e0,4.0289215503e-1,1.7378245564e-1,0.0000000000e0,1.7474867574e2,-7.0511392435e-1,1.6992410249e0,1.1285278508e-1,7.0469487207e-1,0.0000000000e0
13.329592,1.7767695817e2,-1.6098578506e-3,1.5214170239e1,5.8190862903e-1,8.1926850621e-4,1.0876655579e-2,1.7737709612e2,-1.7098480160e-1,4.5490442812e0,4.0562293899e-1,1.6918201834e-1,0.0000000000e0,1.7742915075e2,-7.0134595920e-1,1.7099653653e0,1.1488647314e-1,7.0092372332e-1,0.0000000000e0
13.430612,1.8038040424e2,-1.5683280402e-3,1.5430443663e1,5.8305688264e-1,7.3530002453e-4,8.7804794312e-3,1.8008394366e2,-1.6644918044e-1,4.6031634755e0,4.0831904409e-1,1.6466975242e-1,0.0000000000e0,1.8013005133e2,-6.9756966970e-1,1.7207713930e0,1.1692804263e-1,6.9714429741e-1,0.0000000000e0
13.531633,1.8310424097e2,-1.5305503882e-3,1.5648348728e1,5.8418278174e-1,6.5939907748e-4,7.0734024048e-3,1.8281136206e2,-1.6200111912e-1,4.6576938295e0,4.1098099400e-1,1.6024512346e-1,0.0000000000e0,1.8285137860e2,-6.9378540666e-1,1.7316591121e0,1.1897712540e-1,6.9335694667e-1,0.0000000000e0
13.632653,1.8584847158e2,-1.4959372011e-3,1.5867885628e1,5.8528688235e-1,5.9085039007e-4,5.6872367859e-3,1.8555912927e2,-1.5764041502e-1,4.7126309203e0,4.1360895862e-1,1.5590755840e-1,0.0000000000e0,1.8559312991e2,-6.8999352526e-1,1.7426285114e0,1.2103335382e-1,6.8956202256e-1,0.0000000000e0
13.733673,1.8861309881e2,-1.4639996698e-3,1.6089054527e1,5.8636972365e-1,5.2899572350e-4,4.5638084412e-3,1.8832736428e2,-1.5336627177e-1,4.7679771437e0,4.1620344298e-1,1.5165644705e-1,0.0000000000e0,1.8835530471e2,-6.8619437672e-1,1.7536795884e0,1.2309636543e-1,6.8575987542e-1,0.0000000000e0
13.834694,1.9139812495e2,-1.4343319156e-3,1.6311855562e1,5.8743182859e-1,4.7322996542e-4,3.6559104919e-3,1.9111608551e2,-1.4917802616e-1,4.8237328848e0,4.1876485283e-1,1.4749114358e-1,0.0000000000e0,1.9113791481e2,-6.8238829430e-1,1.7648123898e0,1.2516581067e-1,6.8195085468e-1,0.0000000000e0
13.935714,1.9420355191e2,-1.4065973732e-3,1.6536288849e1,5.8847370455e-1,4.2299744234e-4,2.9220581055e-3,1.9392525637e2,-1.4507506273e-1,4.8798974285e0,4.2129354435e-1,1.4341096806e-1,9.5367431641e-7,1.9394094892e2,-6.7857564190e-1,1.7760268701e0,1.2724132655e-1,6.7813530861e-1,0.0000000000e0
14.036735,1.9702938131e2,-1.3805172337e-3,1.6762354485e1,5.8949584388e-1,3.7778845885e-4,2.3326873779e-3,1.9675484725e2,-1.4105671737e-1,4.9364701993e0,4.2378988294e-1,1.3941520784e-1,4.7683715820e-7,1.9676440960e2,-6.7475676322e-1,1.7873230389e0,1.2932256440e-1,6.7431358433e-1,0.0000000000e0
14.137755,1.9987561449e2,-1.3558606784e-3,1.6990052549e1,5.9049872447e-1,3.3713595406e-4,1.8587112427e-3,1.9960490450e2,-1.3712218694e-1,4.9934521397e0,4.2625430103e-1,1.3550311917e-1,0.0000000000e0,1.9960829897e2,-6.7093200145e-1,1.7987009045e0,1.3140917923e-1,6.7048602780e-1,0.0000000000e0
14.238776,2.0274225258e2,-1.3324366681e-3,1.7219383111e1,5.9148281027e-1,3.0061240608e-4,1.4786720276e-3,2.0247538795e2,-1.3327075974e-1,5.0508424630e0,4.2868715497e-1,1.3167392851e-1,0.0000000000e0,2.0247262060e2,-6.6710169669e-1,1.8101604805e0,1.3350083127e-1,6.6665298375e-1,0.0000000000e0
14.339796,2.0562929650e2,-1.3100870626e-3,1.7450346225e1,5.9244855176e-1,2.6782688735e-4,1.1734962463e-3,2.0536630685e2,-1.2950162623e-1,5.1086413692e0,4.3108884377e-1,1.2792683413e-1,0.0000000000e0,2.0535736548e2,-6.6326620449e-1,1.8217017306e0,1.3559717584e-1,6.6281479548e-1,0.0000000000e0
14.440816,2.0853674702e2,-1.2886808758e-3,1.7682941937e1,5.9339638647e-1,2.3842230360e-4,9.3126296997e-4,2.0827765793e2,-1.2581396687e-1,5.1668488090e0,4.3345975481e-1,1.2426100746e-1,-4.7683715820e-7,2.0826254279e2,-6.5942585481e-1,1.8333246911e0,1.3769788589e-1,6.5897180517e-1,0.0000000000e0
14.541837,2.1146460478e2,-1.2681094935e-3,1.7917170287e1,5.9432673937e-1,2.1207281651e-4,7.3623657227e-4,2.1120943806e2,-1.2220693595e-1,5.2254647349e0,4.3580027452e-1,1.2067559454e-1,4.7683715820e-7,2.1118815359e2,-6.5558098718e-1,1.8450293657e0,1.3980263283e-1,6.5512435339e-1,0.0000000000e0
14.642857,2.1441287031e2,-1.2482827045e-3,1.8153031306e1,5.9524002331e-1,1.8848143628e-4,5.8221817017e-4,2.1416164446e2,-1.1867966285e-1,5.2844891061e0,4.3811078824e-1,1.1716971746e-1,0.0000000000e0,2.1413418628e2,-6.5173195618e-1,1.8568157078e0,1.4191108359e-1,6.5127277947e-1,0.0000000000e0
14.743878,2.1738154404e2,-1.2291254127e-3,1.8390525019e1,5.9613663948e-1,1.6737770241e-4,4.5824050903e-4,2.1713427394e2,-1.1523125426e-1,5.3439218737e0,4.4039167948e-1,1.1374247573e-1,-4.7683715820e-7,2.1710065651e2,-6.4787907927e-1,1.8686837794e0,1.4402292917e-1,6.4741742111e-1,0.0000000000e0
14.844898,2.2037062633e2,-1.2105749238e-3,1.8629651450e1,5.9701697771e-1,1.4851560192e-4,3.6144256592e-4,2.2012732365e2,-1.1186079476e-1,5.4037629950e0,4.4264333019e-1,1.1039294768e-1,4.7683715820e-7,2.2008755743e2,-6.4402270185e-1,1.8806335528e0,1.4613784912e-1,6.4355861451e-1,0.0000000000e0
14.945918,2.2338011748e2,-1.1925787079e-3,1.8870410614e1,5.9788141693e-1,1.3167154921e-4,2.8419494629e-4,2.2314079146e2,-1.0856734782e-1,5.4640124415e0,4.4486612080e-1,1.0712019182e-1,0.0000000000e0,2.2309488917e2,-6.4016315857e-1,1.8926650282e0,1.4825553274e-1,6.3969669435e-1,0.0000000000e0
15.046939,2.2641001773e2,-1.1750925623e-3,1.9112802527e1,5.9873032546e-1,1.1664263698e-4,2.2363662720e-4,2.2617463010e2,-1.0535000505e-1,5.5246692820e0,4.4706039716e-1,1.0392324813e-1,9.5367431641e-7,2.2612264977e2,-6.3630078512e-1,1.9047781972e0,1.5037567262e-1,6.3583199364e-1,0.0000000000e0
15.147959,2.2946032727e2,-1.1580790987e-3,1.9356827201e1,5.9956406140e-1,1.0324477250e-4,1.7404556274e-4,2.2922896818e2,-1.0220765702e-1,5.5857361018e0,4.4922662877e-1,1.0080113948e-1,4.7683715820e-7,2.2917084701e2,-6.3243590318e-1,1.9169730908e0,1.5249797296e-1,6.3196484374e-1,0.0000000000e0
15.248980,2.3253104626e2,-1.1415065104e-3,1.9602484645e1,6.0038297294e-1,9.1311244034e-5,1.3589859009e-4,2.3230367190e2,-9.9139451516e-2,5.6472102382e0,4.5136509450e-1,9.7752872824e-2,4.7683715820e-7,2.3223947554e2,-6.2856884945e-1,1.9292496869e0,1.5462213362e-1,6.2809557431e-1,0.0000000000e0
15.350000,2.3562217484e2,-1.1253475588e-3,1.9849774868e1,6.0118739868e-1,8.0691156626e-5,1.0681152344e-4,2.3539878230e2,-9.6144339026e-2,5.7090925251e0,4.5347619579e-1,9.4777440548e-2,-4.7683715820e-7,2.3532855611e2,-6.2469992610e-1,1.9416080685e0,1.5674787738e-1,6.2422451321e-1,0.0000000000e0
15.451020,2.3873371312e2,-1.1095787490e-3,2.0098697876e1,6.0197766792e-1,7.1248050176e-5,8.3446502686e-5,2.3851429767e2,-9.3221300951e-2,5.7713829406e0,4.5556030052e-1,9.1873821680e-2,4.7683715820e-7,2.3843802781e2,-6.2082953549e-1,1.9540479914e0,1.5887487587e-1,6.2035198654e-1,0.0000000000e0
15.552041,2.4186566118e2,-1.0941796569e-3,2.0349253673e1,6.0275410100e-1,6.2858729365e-5,6.4849853516e-5,2.4165021410e2,-9.0369308214e-2,5.8340814190e0,4.5761777209e-1,8.9040983133e-2,0.0000000000e0,2.4156796102e2,-6.1695791437e-1,1.9665697368e0,1.6100289570e-1,6.1647831859e-1,0.0000000000e0
15.653061,2.4501801909e2,-1.0791323810e-3,2.0601442266e1,6.0351700953e-1,5.5411956595e-5,5.0544738770e-5,2.4480653027e2,-8.7587318040e-2,5.8971879456e0,4.5964897249e-1,8.6277880925e-2,4.7683715820e-7,2.4471832397e2,-6.1308542496e-1,1.9791731773e0,1.6313163842e-1,6.1260383174e-1,0.0000000000e0
15.754082,2.4819078692e2,-1.0644210975e-3,2.0855263657e1,6.0426669668e-1,4.8807531641e-5,3.9577484131e-5,2.4798324388e2,-8.4874278493e-2,5.9607024856e0,4.6165425981e-1,8.3583461312e-2,1.4305114746e-6,2.4788912142e2,-6.0921238208e-1,1.9918583316e0,1.6526083557e-1,6.0872884641e-1,0.0000000000e0
